freq,Gain,Phase
0.4027170343254591,44.01968772170502,-82.229684840876
0.4073802778041127,43.9221085194435,-82.14142941572477
0.4120975190973301,43.82458425758325,-82.05221127043453
0.4168693834703354,43.727116149403486,-81.96202127339286
0.4216965034285822,43.62970543343899,-81.87085024581324
0.4265795188015927,43.532353373926526,-81.77868897108908
0.4315190768277652,43.435061261273376,-81.68552820737219
0.436515832240166,43.33783041251068,-81.59135866159941
0.4415704473533125,43.24066217178124,-81.49617102399536
0.4466835921509632,43.14355791079288,-81.39995594078916
0.4518559443749223,43.0465190293043,-81.30270404333245
0.457088189614875,42.94954695561272,-81.20440592698387
0.4623810213992602,42.8526431470374,-81.10505217413727
0.4677351412871982,42.75580909040482,-81.00463333192525
0.4731512589614805,42.659046302532026,-80.9031399348618
0.4786300923226384,42.56235633076096,-80.80056251170478
0.4841723675840994,42.465740753415275,-80.69689156381875
0.4897788193684461,42.369201180332496,-80.59211758172114
0.4954501908047901,42.272739253346685,-80.4862310581732
0.5011872336272722,42.17635664683223,-80.37922247098942
0.5069907082747043,42.080055068173365,-80.27108230684831
0.5128613839913648,41.98383625829807,-80.16180104439931
0.518800038928961,41.88770199218328,-80.05136916693651
0.5248074602497725,41.79165407937788,-79.93977717690225
0.5308844442309884,41.6956943645118,-79.82701557571885
0.5370317963702527,41.59982472780553,-79.71307488828013
0.5432503314924331,41.504047085595566,-79.59794565522483
0.5495408738576245,41.40836339085415,-79.4816184458635
0.5559042572704036,41.31277563366876,-79.36408385452714
0.5623413251903491,41.217285841806806,-79.24533250538181
0.5688529308438414,41.1218960811674,-79.1253550583783
0.5754399373371569,41.026608456337534,-79.00414222352929
0.5821032177708714,40.931425111056406,-78.88168474763066
0.588843655355589,40.83634822875005,-78.75797343046345
0.5956621435290104,40.741380033004056,-78.63299913034278
0.6025595860743577,40.64652278805956,-78.5067527644213
0.6095368972401692,40.551778799304415,-78.37922531698821
0.6165950018614823,40.457150413723966,-78.25040784793394
0.6237348354824193,40.362640020414666,-78.12029148665685
0.6309573444801932,40.268250051017006,-77.98886745643027
0.6382634861905488,40.17398298017928,-77.8561270624778
0.6456542290346556,40.07984132599182,-77.72206170886102
0.6531305526474723,39.98582765044699,-77.58666290543553
0.6606934480075959,39.89194455981709,-77.44992226853401
0.6683439175686146,39.798194705116416,-77.3118315256973
0.6760829753919818,39.704580782464255,-77.17238253726906
0.6839116472814292,39.611105533476334,-77.03156728632041
0.6918309709189365,39.51777174563629,-76.8893778956012
0.6998419960022734,39.4245822526327,-76.74580663671478
0.7079457843841379,39.331539934723686,-76.6008459266811
0.716143410212902,39.23864771901721,-76.45448834809606
0.7244359600749901,39.14590857978554,-76.30672665258876
0.732824533138904,39.05332553873908,-76.15755376589674
0.7413102413009174,38.96090166527119,-76.00696280447627
0.7498942093324558,38.86864007669946,-75.85494707283151
0.7585775750291837,38.776543938466176,-75.70150008550442
0.767361489361819,38.68461646430519,-75.54661556395735
0.7762471166286917,38.592860916411745,-75.39028745534459
0.7852356346100718,38.50128060555443,-75.23250993577551
0.7943282347242816,38.40987889117624,-75.07327742219204
0.8035261221856173,38.31865918141905,-74.9125845834007
0.8128305161640994,38.22762493323358,-74.75042635004766
0.8222426499470713,38.13677965228028,-74.58679792144667
0.831763771102671,38.04612689294781,-74.42169477927541
0.8413951416451951,37.955670258249754,-74.25511269939337
0.8511380382023765,37.86541339971278,-74.0870477550243
0.8609937521846007,37.77536001719264,-73.91749633965051
0.8709635899560805,37.685513858732826,-73.74645517016958
0.881048873008014,37.595878720253246,-73.57392129527886
0.8912509381337455,37.50645844528445,-73.39989211943316
0.9015711376059568,37.41725692463722,-73.22436539737308
0.9120108393559097,37.32827809601039,-73.04733926023934
0.9225714271547631,37.239525943529294,-72.86881222463914
0.9332543007969912,37.15100449730495,-72.68878319506915
0.9440608762859232,37.06271783284821,-72.50725148890902
0.9549925860214358,36.974670070485885,-72.3242168417463
0.9660508789898132,36.886865374696576,-72.13967941658272
0.9772372209558106,36.79930795340685,-71.95363982749113
0.9885530946569387,36.712002057219046,-71.76609914154392
1.0,36.62495197856062,-71.5770588942292
1.0115794542598984,36.538162050794696,-71.38652110671569
1.023292992280754,36.45163664723144,-71.1944882906839
1.0351421666793437,36.36538018015564,-71.0009634690259
1.0471285480508996,36.27939709964912,-70.80595018339247
1.0592537251772887,36.19369189249361,-70.60945250713486
1.0715193052376066,36.10826908086687,-70.4114750641781
1.0839269140212031,36.023133221111394,-70.21202303279053
1.096478196143185,35.93828890226088,-70.01110216421507
1.1091748152624008,35.85374074465702,-69.8087187943719
1.1220184543019636,35.76949339837049,-69.60487985687134
1.1350108156723149,35.685551541626715,-69.39959289153299
1.1481536214968828,35.601919879095654,-69.19286606400655
1.1614486138403428,35.51860314012955,-68.9847081708431
1.1748975549395295,35.43560607693907,-68.77512865730432
1.1885022274370183,35.35293346266942,-68.56413762469035
1.2022644346174132,35.27059008937322,-68.35174584403165
1.2161860006463678,35.18858076597382,-68.13796477273027
